closed_date,created_date,description,origin,priority,sf_case_id,sf_contact_id,status,subject,type
,2026-01-11T03:29:58.000+0000,Customer segment: churned. Created: 2025-12-27,Web,High,500g5000004wsgrAAA,003g5000002EfjhAAC,Working,Account Access Issue,Problem
2026-01-11T03:33:19.000+0000,2026-01-11T03:33:19.000+0000,Customer segment: active. Created: 2025-01-14,Web,Medium,500g5000004wsgsAAA,003g5000002EjDpAAK,Closed,Fee Inquiry,Question
2026-01-11T03:29:59.000+0000,2026-01-11T03:29:59.000+0000,Customer segment: active. Created: 2025-12-29,Email,Medium,500g5000004wsiTAAQ,003g5000002EfWoAAK,Closed,Card Renewal,Request
2026-01-11T03:30:20.000+0000,2026-01-11T03:30:20.000+0000,Customer segment: churned. Created: 2023-11-30,Email,Low,500g5000004wsiUAAQ,003g5000002EgHaAAK,Closed,Statement Request,Request
,2026-01-11T03:30:25.000+0000,Customer segment: at_risk. Created: 2023-10-30,Mobile App,High,500g5000004wsiVAAQ,003g5000002EgPdAAK,New,Transaction Dispute,Problem
2026-01-11T03:30:28.000+0000,2026-01-11T03:30:28.000+0000,Customer segment: at_risk. Created: 2023-05-22,Mobile App,Medium,500g5000004wsiWAAQ,003g5000002EgZJAA0,Closed,Card Renewal,Request
,2026-01-11T03:30:32.000+0000,Customer segment: churned. Created: 2023-09-25,Mobile App,Medium,500g5000004wsiXAAQ,003g5000002Eg1SAAS,Escalated,Loan Inquiry,Question
,2026-01-11T03:30:38.000+0000,Customer segment: churned. Created: 2023-10-01,Email,High,500g5000004wsiYAAQ,003g5000002EgkbAAC,Working,Transaction Dispute,Problem
,2026-01-11T03:32:50.000+0000,Customer segment: at_risk. Created: 2024-09-29,Web,High,500g5000004wsiZAAQ,003g5000002EieLAAS,New,ATM Card Issue,Problem
2026-01-11T03:32:50.000+0000,2026-01-11T03:32:50.000+0000,Customer segment: churned. Created: 2025-08-08,Web,High,500g5000004wsiaAAA,003g5000002EeJkAAK,Closed,Fraud Alert,Problem
2026-01-11T03:31:44.000+0000,2026-01-11T03:31:44.000+0000,Customer segment: active. Created: 2025-07-15,Email,Medium,500g5000004wsk6AAA,003g5000002EhtZAAS,Closed,Card Renewal,Request
,2026-01-11T03:33:09.000+0000,Customer segment: churned. Created: 2025-10-31,Phone,Low,500g5000004wsk7AAA,003g5000002Ej5lAAC,Working,Statement Request,Request
2026-01-11T03:33:24.000+0000,2026-01-11T03:33:24.000+0000,Customer segment: churned. Created: 2025-05-30,Web,High,500g5000004wsk8AAA,003g5000002EjH3AAK,Closed,Account Access Issue,Problem
2026-01-11T03:33:35.000+0000,2026-01-11T03:33:35.000+0000,Customer segment: active. Created: 2023-02-12,Web,High,500g5000004wsk9AAA,003g5000002EjKIAA0,Closed,Fraud Alert,Problem
,2026-01-11T03:30:01.000+0000,Customer segment: churned. Created: 2023-12-13,Phone,Medium,500g5000004wslhAAA,003g5000002EfmvAAC,Working,Mobile App Problem,Problem
,2026-01-11T03:30:25.000+0000,Customer segment: at_risk. Created: 2025-09-09,Phone,High,500g5000004wsliAAA,003g5000002EgPdAAK,Working,ATM Card Issue,Problem
,2026-01-11T03:30:02.000+0000,Customer segment: at_risk. Created: 2024-06-19,Mobile App,Low,500g5000004wsnJAAQ,003g5000002Efi6AAC,New,Interest Rate Question,Question
,2026-01-11T03:30:53.000+0000,Customer segment: at_risk. Created: 2024-07-09,Web,Medium,500g5000004wsnKAAQ,003g5000002EgmFAAS,Working,Loan Inquiry,Question
2026-01-11T03:30:02.000+0000,2026-01-11T03:30:02.000+0000,Customer segment: at_risk. Created: 2023-01-13,Web,Medium,500g5000004wsovAAA,003g5000002Efi6AAC,Closed,Card Renewal,Request
2026-01-11T03:32:35.000+0000,2026-01-11T03:32:35.000+0000,Customer segment: active. Created: 2023-06-03,Email,Medium,500g5000004wsowAAA,003g5000002EfdKAAS,Closed,Mobile App Problem,Problem
,2026-01-11T03:32:39.000+0000,Customer segment: churned. Created: 2023-05-28,Email,Low,500g5000004wsoxAAA,003g5000002Ehs0AAC,Working,Interest Rate Question,Question
2026-01-11T03:30:02.000+0000,2026-01-11T03:30:02.000+0000,Customer segment: active. Created: 2023-07-03,Mobile App,Low,500g5000004wsqXAAQ,003g5000002EfoXAAS,Closed,Statement Request,Request
,2026-01-11T03:30:23.000+0000,Customer segment: churned. Created: 2026-01-03,Phone,Medium,500g5000004wsqYAAQ,003g5000002EgMQAA0,Working,Fee Inquiry,Question
2026-01-11T03:30:44.000+0000,2026-01-11T03:30:44.000+0000,Customer segment: churned. Created: 2025-12-08,Mobile App,Medium,500g5000004wsqZAAQ,003g5000002EguHAAS,Closed,Card Renewal,Request
2026-01-11T03:32:14.000+0000,2026-01-11T03:32:14.000+0000,Customer segment: churned. Created: 2023-01-23,Phone,High,500g5000004wsqaAAA,003g5000002EfdIAAS,Closed,Transaction Dispute,Problem
,2026-01-11T03:33:41.000+0000,Customer segment: at_risk. Created: 2023-05-06,Mobile App,High,500g5000004wsqbAAA,003g5000002Eh5aAAC,New,Transaction Dispute,Problem
,2026-01-11T03:33:42.000+0000,Customer segment: at_risk. Created: 2023-05-24,Web,High,500g5000004wsqcAAA,003g5000002EhdSAAS,Working,Fraud Alert,Problem
2026-01-11T03:30:03.000+0000,2026-01-11T03:30:03.000+0000,Customer segment: at_risk. Created: 2025-03-29,Email,High,500g5000004wss9AAA,003g5000002EfN9AAK,Closed,ATM Card Issue,Problem
,2026-01-11T03:30:13.000+0000,Customer segment: at_risk. Created: 2025-05-22,Mobile App,Medium,500g5000004wssAAAQ,003g5000002EgCjAAK,New,Loan Inquiry,Question
,2026-01-11T03:30:50.000+0000,Customer segment: at_risk. Created: 2023-07-31,Email,High,500g5000004wssBAAQ,003g5000002Eg6IAAS,New,ATM Card Issue,Problem
2026-01-11T03:33:15.000+0000,2026-01-11T03:33:15.000+0000,Customer segment: active. Created: 2023-08-16,Web,High,500g5000004wssCAAQ,003g5000002Ej7OAAS,Closed,ATM Card Issue,Problem
,2026-01-11T03:30:03.000+0000,Customer segment: at_risk. Created: 2024-04-01,Email,Medium,500g5000004wstlAAA,003g5000002EfN9AAK,Working,Loan Inquiry,Question
2026-01-11T03:31:10.000+0000,2026-01-11T03:31:10.000+0000,Customer segment: at_risk. Created: 2025-10-22,Mobile App,Medium,500g5000004wstmAAA,003g5000002EfwcAAC,Closed,Fee Inquiry,Question
2026-01-11T03:30:04.000+0000,2026-01-11T03:30:04.000+0000,Customer segment: active. Created: 2024-09-18,Email,Medium,500g5000004wsvNAAQ,003g5000002EfrlAAC,Closed,Mobile App Problem,Problem
2026-01-11T03:30:48.000+0000,2026-01-11T03:30:48.000+0000,Customer segment: churned. Created: 2024-01-05,Web,High,500g5000004wsvOAAQ,003g5000002Eh0jAAC,Closed,Fraud Alert,Problem
,2026-01-11T03:30:04.000+0000,Customer segment: active. Created: 2025-08-08,Mobile App,Medium,500g5000004wswzAAA,003g5000002EftNAAS,New,Loan Inquiry,Question
,2026-01-11T03:30:17.000+0000,Customer segment: at_risk. Created: 2024-06-15,Mobile App,Medium,500g5000004wsx0AAA,003g5000002EfTaAAK,New,Loan Inquiry,Question
,2026-01-11T03:30:17.000+0000,Customer segment: at_risk. Created: 2025-04-16,Email,Medium,500g5000004wsx1AAA,003g5000002EfTaAAK,Working,Card Renewal,Request
,2026-01-11T03:31:06.000+0000,Customer segment: churned. Created: 2023-05-04,Email,Low,500g5000004wsx2AAA,003g5000002EhK5AAK,Escalated,Interest Rate Question,Question
2026-01-11T03:30:05.000+0000,2026-01-11T03:30:05.000+0000,Customer segment: active. Created: 2023-04-26,Phone,High,500g5000004wsybAAA,003g5000002EfQNAA0,Closed,Account Access Issue,Problem
2026-01-11T03:30:06.000+0000,2026-01-11T03:30:06.000+0000,Customer segment: active. Created: 2023-04-01,Email,Medium,500g5000004wsycAAA,003g5000002EfwbAAC,Closed,Card Renewal,Request
,2026-01-11T03:30:24.000+0000,Customer segment: churned. Created: 2024-11-18,Web,High,500g5000004wsydAAA,003g5000002EgMQAA0,Working,ATM Card Issue,Problem
,2026-01-11T03:30:05.000+0000,Customer segment: at_risk. Created: 2024-01-10,Web,High,500g5000004wt0DAAQ,003g5000002EfuzAAC,Working,ATM Card Issue,Problem
2026-01-11T03:30:10.000+0000,2026-01-11T03:30:10.000+0000,Customer segment: at_risk. Created: 2025-10-09,Email,Medium,500g5000004wt0EAAQ,003g5000002Eg6HAAS,Closed,Card Renewal,Request
,2026-01-11T03:30:13.000+0000,Customer segment: churned. Created: 2025-10-08,Web,Medium,500g5000004wt0FAAQ,003g5000002EgB7AAK,Escalated,Fee Inquiry,Question
,2026-01-11T03:30:32.000+0000,Customer segment: churned. Created: 2024-01-29,Mobile App,Medium,500g5000004wt0GAAQ,003g5000002Eg1SAAS,Escalated,Card Renewal,Request
,2026-01-11T03:30:38.000+0000,Customer segment: churned. Created: 2025-07-29,Mobile App,High,500g5000004wt0HAAQ,003g5000002EgkbAAC,Working,Transaction Dispute,Problem
,2026-01-11T03:30:41.000+0000,Customer segment: at_risk. Created: 2023-05-31,Email,Medium,500g5000004wt0IAAQ,003g5000002EgpRAAS,New,Fee Inquiry,Question
,2026-01-11T03:30:06.000+0000,Customer segment: at_risk. Created: 2023-08-17,Mobile App,Low,500g5000004wt1pAAA,003g5000002EfuzAAC,Working,Interest Rate Question,Question
,2026-01-11T03:31:51.000+0000,Customer segment: at_risk. Created: 2023-02-19,Phone,Medium,500g5000004wt1qAAA,003g5000002Efi7AAC,Working,Card Renewal,Request
,2026-01-11T03:31:55.000+0000,Customer segment: at_risk. Created: 2024-07-21,Email,High,500g5000004wt1rAAA,003g5000002EhvCAAS,Working,Account Access Issue,Problem
,2026-01-11T03:31:58.000+0000,Customer segment: at_risk. Created: 2025-08-30,Web,Medium,500g5000004wt1sAAA,003g5000002Efi8AAC,Working,Mobile App Problem,Problem
2026-01-11T03:33:37.000+0000,2026-01-11T03:33:37.000+0000,Customer segment: churned. Created: 2025-04-14,Web,High,500g5000004wt1tAAA,003g5000002EjKJAA0,Closed,Account Access Issue,Problem
,2026-01-11T03:30:07.000+0000,Customer segment: active. Created: 2024-03-24,Email,Medium,500g5000004wt3RAAQ,003g5000002EfyDAAS,New,Fee Inquiry,Question
,2026-01-11T03:33:27.000+0000,Customer segment: churned. Created: 2025-04-17,Phone,Low,500g5000004wt3SAAQ,003g5000002EjKHAA0,Escalated,Statement Request,Request
2026-01-11T03:30:07.000+0000,2026-01-11T03:30:07.000+0000,Customer segment: active. Created: 2025-01-10,Mobile App,High,500g5000004wt53AAA,003g5000002EfzpAAC,Closed,Transaction Dispute,Problem
2026-01-11T03:30:08.000+0000,2026-01-11T03:30:08.000+0000,Customer segment: active. Created: 2023-07-20,Email,Low,500g5000004wt6fAAA,003g5000002Eg1RAAS,Closed,Interest Rate Question,Question
2026-01-11T03:30:10.000+0000,2026-01-11T03:30:10.000+0000,Customer segment: at_risk. Created: 2023-10-28,Email,High,500g5000004wt6gAAA,003g5000002Eg6HAAS,Closed,Account Access Issue,Problem
2026-01-11T03:32:23.000+0000,2026-01-11T03:32:23.000+0000,Customer segment: active. Created: 2024-01-27,Email,Low,500g5000004wt6hAAA,003g5000002EfYSAA0,Closed,Statement Request,Request
2026-01-11T03:32:28.000+0000,2026-01-11T03:32:28.000+0000,Customer segment: active. Created: 2024-08-02,Phone,Medium,500g5000004wt6iAAA,003g5000002EenhAAC,Closed,Card Renewal,Request
,2026-01-11T03:32:34.000+0000,Customer segment: churned. Created: 2025-05-10,Phone,High,500g5000004wt6jAAA,003g5000002Eh7DAAS,Working,Account Access Issue,Problem
2026-01-11T03:32:40.000+0000,2026-01-11T03:32:40.000+0000,Customer segment: at_risk. Created: 2024-03-11,Phone,High,500g5000004wt6kAAA,003g5000002EiXtAAK,Closed,ATM Card Issue,Problem
,2026-01-11T03:33:26.000+0000,Customer segment: active. Created: 2025-07-02,Email,Low,500g5000004wt6lAAA,003g5000002EhOwAAK,New,Statement Request,Request
2026-01-11T03:33:29.000+0000,2026-01-11T03:33:29.000+0000,Customer segment: active. Created: 2025-12-04,Phone,Medium,500g5000004wt6mAAA,003g5000002EiXxAAK,Closed,Fee Inquiry,Question
2026-01-11T03:30:09.000+0000,2026-01-11T03:30:09.000+0000,Customer segment: at_risk. Created: 2024-10-12,Mobile App,High,500g5000004wt8HAAQ,003g5000002Eg4fAAC,Closed,ATM Card Issue,Problem
2026-01-11T03:30:51.000+0000,2026-01-11T03:30:51.000+0000,Customer segment: active. Created: 2024-04-03,Email,High,500g5000004wt8IAAQ,003g5000002EgxWAAS,Closed,Transaction Dispute,Problem
2026-01-11T03:32:08.000+0000,2026-01-11T03:32:08.000+0000,Customer segment: at_risk. Created: 2025-06-12,Web,High,500g5000004wt8JAAQ,003g5000002EhyQAAS,Closed,Transaction Dispute,Problem
,2026-01-11T03:32:40.000+0000,Customer segment: churned. Created: 2025-03-13,Mobile App,Low,500g5000004wt8KAAQ,003g5000002Efv2AAC,Working,Interest Rate Question,Question
,2026-01-11T03:32:46.000+0000,Customer segment: churned. Created: 2023-02-06,Mobile App,High,500g5000004wt8LAAQ,003g5000002EesYAAS,Escalated,Transaction Dispute,Problem
,2026-01-11T03:32:54.000+0000,Customer segment: at_risk. Created: 2023-05-07,Phone,Low,500g5000004wt8MAAQ,003g5000002EiOFAA0,Working,Interest Rate Question,Question
,2026-01-11T03:30:11.000+0000,Customer segment: at_risk. Created: 2025-06-07,Web,High,500g5000004wt9tAAA,003g5000002Eg7tAAC,Working,Account Access Issue,Problem
,2026-01-11T03:30:12.000+0000,Customer segment: churned. Created: 2025-06-07,Web,High,500g5000004wt9uAAA,003g5000002EgB7AAK,Escalated,Account Access Issue,Problem
,2026-01-11T03:30:36.000+0000,Customer segment: at_risk. Created: 2025-04-10,Web,High,500g5000004wt9vAAA,003g5000002Eeu7AAC,New,ATM Card Issue,Problem
2026-01-11T03:30:40.000+0000,2026-01-11T03:30:40.000+0000,Customer segment: at_risk. Created: 2024-06-26,Mobile App,High,500g5000004wt9wAAA,003g5000002EeirAAC,Closed,Account Access Issue,Problem
2026-01-11T03:30:11.000+0000,2026-01-11T03:30:11.000+0000,Customer segment: active. Created: 2024-11-01,Phone,Low,500g5000004wtBVAAY,003g5000002EfdGAAS,Closed,Interest Rate Question,Question
,2026-01-11T03:30:42.000+0000,Customer segment: churned. Created: 2025-02-28,Mobile App,High,500g5000004wtBWAAY,003g5000002EgsfAAC,Working,Fraud Alert,Problem
2026-01-11T03:30:46.000+0000,2026-01-11T03:30:46.000+0000,Customer segment: churned. Created: 2024-06-25,Phone,Medium,500g5000004wtBXAAY,003g5000002EgxVAAS,Closed,Fee Inquiry,Question
2026-01-11T03:31:04.000+0000,2026-01-11T03:31:04.000+0000,Customer segment: active. Created: 2025-05-16,Email,Low,500g5000004wtBYAAY,003g5000002EghOAAS,Closed,Interest Rate Question,Question
,2026-01-11T03:31:28.000+0000,Customer segment: churned. Created: 2023-09-23,Web,Medium,500g5000004wtBZAAY,003g5000002EftOAAS,Working,Loan Inquiry,Question
,2026-01-11T03:30:13.000+0000,Customer segment: churned. Created: 2024-10-05,Mobile App,High,500g5000004wtD7AAI,003g5000002EgB7AAK,Working,ATM Card Issue,Problem
2026-01-11T03:30:21.000+0000,2026-01-11T03:30:21.000+0000,Customer segment: churned. Created: 2024-04-22,Mobile App,High,500g5000004wtD8AAI,003g5000002EgHaAAK,Closed,Transaction Dispute,Problem
,2026-01-11T03:32:00.000+0000,Customer segment: at_risk. Created: 2025-12-04,Mobile App,Medium,500g5000004wtD9AAI,003g5000002Eg6MAAS,Working,Mobile App Problem,Problem
2026-01-11T03:32:11.000+0000,2026-01-11T03:32:11.000+0000,Customer segment: churned. Created: 2025-02-19,Web,Low,500g5000004wtDAAAY,003g5000002EhFIAA0,Closed,Statement Request,Request
2026-01-11T03:30:14.000+0000,2026-01-11T03:30:14.000+0000,Customer segment: churned. Created: 2023-06-08,Mobile App,Medium,500g5000004wtEjAAI,003g5000002EgFxAAK,Closed,Fee Inquiry,Question
,2026-01-11T03:31:01.000+0000,Customer segment: churned. Created: 2024-07-09,Email,High,500g5000004wtEkAAI,003g5000002EfDVAA0,Working,Fraud Alert,Problem
2026-01-11T03:32:39.000+0000,2026-01-11T03:32:39.000+0000,Customer segment: active. Created: 2024-08-10,Web,High,500g5000004wtElAAI,003g5000002Ef3qAAC,Closed,ATM Card Issue,Problem
2026-01-11T03:33:04.000+0000,2026-01-11T03:33:04.000+0000,Customer segment: at_risk. Created: 2024-03-05,Email,Medium,500g5000004wtEmAAI,003g5000002EhASAA0,Closed,Loan Inquiry,Question
2026-01-11T03:33:06.000+0000,2026-01-11T03:33:06.000+0000,Customer segment: churned. Created: 2025-01-20,Phone,Low,500g5000004wtEnAAI,003g5000002EeNsAAK,Closed,Interest Rate Question,Question
,2026-01-11T03:33:36.000+0000,Customer segment: churned. Created: 2024-08-04,Mobile App,Low,500g5000004wtEoAAI,003g5000002Ej4BAAS,Escalated,Interest Rate Question,Question
,2026-01-11T03:30:16.000+0000,Customer segment: churned. Created: 2024-04-16,Web,Medium,500g5000004wtGMAAY,003g5000002EgFxAAK,Working,Card Renewal,Request
,2026-01-11T03:32:27.000+0000,Customer segment: at_risk. Created: 2024-03-17,Mobile App,Medium,500g5000004wtGNAAY,003g5000002EgcaAAC,Working,Loan Inquiry,Question
2026-01-11T03:32:29.000+0000,2026-01-11T03:32:29.000+0000,Customer segment: churned. Created: 2024-07-31,Web,Medium,500g5000004wtGOAAY,003g5000002Eh0mAAC,Closed,Card Renewal,Request
2026-01-11T03:32:49.000+0000,2026-01-11T03:32:49.000+0000,Customer segment: at_risk. Created: 2023-09-05,Web,Medium,500g5000004wtGPAAY,003g5000002EiJOAA0,Closed,Card Renewal,Request
2026-01-11T03:32:56.000+0000,2026-01-11T03:32:56.000+0000,Customer segment: active. Created: 2023-10-31,Web,Low,500g5000004wtGQAAY,003g5000002EgHdAAK,Closed,Statement Request,Request
,2026-01-11T03:30:16.000+0000,Customer segment: churned. Created: 2023-06-07,Phone,Medium,500g5000004wtHxAAI,003g5000002EgFxAAK,Working,Loan Inquiry,Question
,2026-01-11T03:30:39.000+0000,Customer segment: active. Created: 2024-04-26,Web,Medium,500g5000004wtHyAAI,003g5000002EeMEAA0,New,Mobile App Problem,Problem
,2026-01-11T03:31:00.000+0000,Customer segment: churned. Created: 2024-09-12,Mobile App,High,500g5000004wtHzAAI,003g5000002EhC1AAK,Working,Account Access Issue,Problem
2026-01-11T03:31:35.000+0000,2026-01-11T03:31:35.000+0000,Customer segment: at_risk. Created: 2023-02-02,Phone,Medium,500g5000004wtI0AAI,003g5000002EehEAAS,Closed,Mobile App Problem,Problem
,2026-01-11T03:31:36.000+0000,Customer segment: churned. Created: 2025-02-06,Phone,Medium,500g5000004wtI1AAI,003g5000002EeG6AAK,Escalated,Mobile App Problem,Problem
,2026-01-11T03:31:39.000+0000,Customer segment: at_risk. Created: 2024-04-21,Phone,High,500g5000004wtI2AAI,003g5000002EhC4AAK,Working,Fraud Alert,Problem
2026-01-11T03:30:17.000+0000,2026-01-11T03:30:17.000+0000,Customer segment: at_risk. Created: 2025-04-04,Web,High,500g5000004wtJZAAY,003g5000002EfTaAAK,Closed,Fraud Alert,Problem
,2026-01-11T03:32:41.000+0000,Customer segment: churned. Created: 2024-10-13,Email,High,500g5000004wtJaAAI,003g5000002Efv2AAC,Working,Transaction Dispute,Problem
2026-01-11T03:33:12.000+0000,2026-01-11T03:33:12.000+0000,Customer segment: at_risk. Created: 2024-11-15,Email,Medium,500g5000004wtJbAAI,003g5000002EhX0AAK,Closed,Card Renewal,Request
,2026-01-11T03:33:21.000+0000,Customer segment: at_risk. Created: 2023-11-14,Email,Low,500g5000004wtJcAAI,003g5000002EiXwAAK,New,Statement Request,Request
2026-01-11T03:30:17.000+0000,2026-01-11T03:30:17.000+0000,Customer segment: active. Created: 2023-05-09,Phone,High,500g5000004wtLBAAY,003g5000002EfBqAAK,Closed,ATM Card Issue,Problem
2026-01-11T03:30:17.000+0000,2026-01-11T03:30:17.000+0000,Customer segment: active. Created: 2024-07-07,Mobile App,Medium,500g5000004wtMnAAI,003g5000002EfBqAAK,Closed,Card Renewal,Request
2026-01-11T03:33:08.000+0000,2026-01-11T03:33:08.000+0000,Customer segment: churned. Created: 2023-06-08,Mobile App,High,500g5000004wtMoAAI,003g5000002Ej49AAC,Closed,Transaction Dispute,Problem
2026-01-11T03:30:19.000+0000,2026-01-11T03:30:19.000+0000,Customer segment: active. Created: 2023-08-23,Mobile App,High,500g5000004wtOPAAY,003g5000002EgKnAAK,Closed,Account Access Issue,Problem
,2026-01-11T03:30:37.000+0000,Customer segment: churned. Created: 2024-12-02,Phone,High,500g5000004wtOQAAY,003g5000002EgkbAAC,Working,Transaction Dispute,Problem
,2026-01-11T03:32:02.000+0000,Customer segment: at_risk. Created: 2025-01-15,Email,High,500g5000004wtORAAY,003g5000002Ei85AAC,New,Account Access Issue,Problem
,2026-01-11T03:33:12.000+0000,Customer segment: churned. Created: 2023-09-09,Email,Low,500g5000004wtOSAAY,003g5000002EgcbAAC,Escalated,Statement Request,Request
2026-01-11T03:33:32.000+0000,2026-01-11T03:33:32.000+0000,Customer segment: active. Created: 2024-01-26,Phone,High,500g5000004wtOTAAY,003g5000002EjQjAAK,Closed,Fraud Alert,Problem
2026-01-11T03:33:39.000+0000,2026-01-11T03:33:39.000+0000,Customer segment: churned. Created: 2026-01-02,Phone,Medium,500g5000004wtOUAAY,003g5000002EjXBAA0,Closed,Loan Inquiry,Question
,2026-01-11T03:30:19.000+0000,Customer segment: active. Created: 2025-09-13,Email,High,500g5000004wtQ1AAI,003g5000002EfWpAAK,New,ATM Card Issue,Problem
2026-01-11T03:30:51.000+0000,2026-01-11T03:30:51.000+0000,Customer segment: at_risk. Created: 2024-04-21,Web,High,500g5000004wtQ2AAI,003g5000002Eh3xAAC,Closed,Transaction Dispute,Problem
2026-01-11T03:30:54.000+0000,2026-01-11T03:30:54.000+0000,Customer segment: at_risk. Created: 2025-10-19,Email,High,500g5000004wtQ3AAI,003g5000002Eh7BAAS,Closed,Account Access Issue,Problem
2026-01-11T03:30:20.000+0000,2026-01-11T03:30:20.000+0000,Customer segment: active. Created: 2023-01-05,Web,Medium,500g5000004wtRdAAI,003g5000002EfWpAAK,Closed,Card Renewal,Request
,2026-01-11T03:30:21.000+0000,Customer segment: churned. Created: 2024-02-27,Phone,Low,500g5000004wtReAAI,003g5000002EgHaAAK,Escalated,Statement Request,Request
2026-01-11T03:30:22.000+0000,2026-01-11T03:30:22.000+0000,Customer segment: active. Created: 2025-12-15,Mobile App,Medium,500g5000004wtRfAAI,003g5000002EgMPAA0,Closed,Loan Inquiry,Question
,2026-01-11T03:30:23.000+0000,Customer segment: churned. Created: 2023-07-28,Email,High,500g5000004wtRgAAI,003g5000002EgMQAA0,Escalated,Account Access Issue,Problem
2026-01-11T03:30:59.000+0000,2026-01-11T03:30:59.000+0000,Customer segment: churned. Created: 2023-02-21,Email,High,500g5000004wtRhAAI,003g5000002EgpSAAS,Closed,Account Access Issue,Problem
2026-01-11T03:31:27.000+0000,2026-01-11T03:31:27.000+0000,Customer segment: active. Created: 2023-06-25,Phone,Medium,500g5000004wtTQAAY,003g5000002EhbpAAC,Closed,Mobile App Problem,Problem
,2026-01-11T03:33:44.000+0000,Customer segment: churned. Created: 2025-12-11,Email,Medium,500g5000004wtTYAAY,003g5000002EjDqAAK,Escalated,Loan Inquiry,Question
,2026-01-11T03:30:21.000+0000,Customer segment: churned. Created: 2024-12-29,Email,High,500g5000004wtUrAAI,003g5000002EgHaAAK,Escalated,Account Access Issue,Problem
,2026-01-11T03:30:21.000+0000,Customer segment: churned. Created: 2025-07-18,Web,Medium,500g5000004wtUsAAI,003g5000002EgHaAAK,Escalated,Loan Inquiry,Question
2026-01-11T03:30:46.000+0000,2026-01-11T03:30:46.000+0000,Customer segment: churned. Created: 2023-12-05,Email,High,500g5000004wtUtAAI,003g5000002EgxVAAS,Closed,Transaction Dispute,Problem
,2026-01-11T03:32:02.000+0000,Customer segment: at_risk. Created: 2023-02-16,Mobile App,High,500g5000004wtUuAAI,003g5000002Ei85AAC,Working,Account Access Issue,Problem
2026-01-11T03:32:28.000+0000,2026-01-11T03:32:28.000+0000,Customer segment: active. Created: 2023-09-16,Email,Medium,500g5000004wtUvAAI,003g5000002EenhAAC,Closed,Mobile App Problem,Problem
2026-01-11T03:32:46.000+0000,2026-01-11T03:32:46.000+0000,Customer segment: churned. Created: 2024-09-16,Mobile App,Low,500g5000004wtUwAAI,003g5000002EesYAAS,Closed,Interest Rate Question,Question
,2026-01-11T03:33:29.000+0000,Customer segment: churned. Created: 2025-11-21,Phone,Medium,500g5000004wtUxAAI,003g5000002Ej0yAAC,Escalated,Card Renewal,Request
2026-01-11T03:30:22.000+0000,2026-01-11T03:30:22.000+0000,Customer segment: churned. Created: 2024-01-29,Mobile App,High,500g5000004wtWTAAY,003g5000002EgHaAAK,Closed,Account Access Issue,Problem
,2026-01-11T03:30:22.000+0000,Customer segment: churned. Created: 2024-06-15,Email,Medium,500g5000004wtY5AAI,003g5000002EgHaAAK,Escalated,Loan Inquiry,Question
2026-01-11T03:31:56.000+0000,2026-01-11T03:31:56.000+0000,Customer segment: active. Created: 2023-11-26,Mobile App,Medium,500g5000004wtY6AAI,003g5000002Eg6LAAS,Closed,Fee Inquiry,Question
,2026-01-11T03:30:23.000+0000,Customer segment: churned. Created: 2023-11-05,Phone,Medium,500g5000004wtZhAAI,003g5000002EgMQAA0,Escalated,Card Renewal,Request
,2026-01-11T03:31:07.000+0000,Customer segment: active. Created: 2023-07-09,Phone,Medium,500g5000004wtZiAAI,003g5000002Ef0ZAAS,New,Card Renewal,Request
,2026-01-11T03:32:18.000+0000,Customer segment: at_risk. Created: 2024-04-04,Mobile App,Low,500g5000004wtZjAAI,003g5000002EgcZAAS,Working,Statement Request,Request
2026-01-11T03:33:32.000+0000,2026-01-11T03:33:32.000+0000,Customer segment: at_risk. Created: 2025-08-03,Phone,High,500g5000004wtZkAAI,003g5000002Ei3HAAS,Closed,Transaction Dispute,Problem
2026-01-11T03:33:36.000+0000,2026-01-11T03:33:36.000+0000,Customer segment: churned. Created: 2025-07-19,Mobile App,High,500g5000004wtZlAAI,003g5000002Ej4BAAS,Closed,Transaction Dispute,Problem
2026-01-11T03:30:24.000+0000,2026-01-11T03:30:24.000+0000,Customer segment: churned. Created: 2025-10-21,Web,High,500g5000004wtbJAAQ,003g5000002EgMQAA0,Closed,Fraud Alert,Problem
2026-01-11T03:30:31.000+0000,2026-01-11T03:30:31.000+0000,Customer segment: at_risk. Created: 2024-12-20,Web,High,500g5000004wtbKAAQ,003g5000002Eg4hAAC,Closed,Fraud Alert,Problem
,2026-01-11T03:31:08.000+0000,Customer segment: at_risk. Created: 2024-11-10,Email,Low,500g5000004wtbLAAQ,003g5000002EhNJAA0,Working,Statement Request,Request
,2026-01-11T03:31:44.000+0000,Customer segment: at_risk. Created: 2024-12-25,Web,Low,500g5000004wtbMAAQ,003g5000002EeMHAA0,Working,Interest Rate Question,Question
2026-01-11T03:30:25.000+0000,2026-01-11T03:30:25.000+0000,Customer segment: active. Created: 2024-09-15,Phone,Medium,500g5000004wtcvAAA,003g5000002EfNAAA0,Closed,Card Renewal,Request
,2026-01-11T03:30:26.000+0000,Customer segment: at_risk. Created: 2023-03-22,Mobile App,Medium,500g5000004wteXAAQ,003g5000002Eg4gAAC,Working,Mobile App Problem,Problem
,2026-01-11T03:30:32.000+0000,Customer segment: churned. Created: 2024-08-15,Mobile App,Low,500g5000004wteYAAQ,003g5000002Eg1SAAS,Working,Statement Request,Request
